date,mango_stage,stage_kc,interpolated_kc,et0_mm_day,etc_mm_day,rainfall_mm,irrigation_mm,water_input_mm,root_zone_depletion_mm,taw_mm,raw_mm,ks,water_stress_level,interpolation_method
2025-09-10,Rest / vegetative phase,0.6,0.61658,4.0054,2.4697,12.38,0.0,12.38,52.911,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-11,Rest / vegetative phase,0.6,0.61709,3.2618,2.0128,6.57,0.0,6.57,48.354,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-12,Rest / vegetative phase,0.6,0.61759,3.5439,2.1887,0.5,0.0,0.5,50.043,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-13,Rest / vegetative phase,0.6,0.61809,2.8736,1.7761,2.46,0.0,2.46,49.359,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-14,Rest / vegetative phase,0.6,0.61859,3.9544,2.4462,0.43,0.0,0.43,51.375,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-15,Rest / vegetative phase,0.6,0.6191,4.2307,2.6192,8.02,0.0,8.02,45.974,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-16,Rest / vegetative phase,0.6,0.6196,3.5462,2.1972,23.42,0.0,23.42,24.752,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-17,Rest / vegetative phase,0.6,0.6201,2.977,1.846,18.87,0.0,18.87,7.728,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-18,Rest / vegetative phase,0.6,0.6206,3.3685,2.0905,18.19,0.0,18.19,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-19,Rest / vegetative phase,0.6,0.62111,3.649,2.2664,23.71,0.0,23.71,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-20,Rest / vegetative phase,0.6,0.62161,3.278,2.0377,1.1,0.0,1.1,0.938,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-21,Rest / vegetative phase,0.6,0.62211,3.4096,2.1211,6.68,0.0,6.68,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-22,Rest / vegetative phase,0.6,0.62261,3.505,2.1822,3.25,0.0,3.25,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-23,Rest / vegetative phase,0.6,0.62312,3.3082,2.0614,0.33,0.0,0.33,1.731,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-24,Rest / vegetative phase,0.6,0.62362,3.4216,2.1338,0.46,0.0,0.46,3.405,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-25,Rest / vegetative phase,0.6,0.62412,4.0352,2.5185,2.13,0.0,2.13,3.794,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-26,Rest / vegetative phase,0.6,0.62462,3.7598,2.3485,0.74,0.0,0.74,5.402,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-27,Rest / vegetative phase,0.6,0.62513,3.9372,2.4613,0.56,0.0,0.56,7.303,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-28,Rest / vegetative phase,0.6,0.62563,4.1851,2.6183,0.45,0.0,0.45,9.472,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-29,Rest / vegetative phase,0.6,0.62613,4.3359,2.7148,0.16,0.0,0.16,12.026,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-09-30,Rest / vegetative phase,0.6,0.62663,3.7557,2.3535,0.02,0.0,0.02,14.36,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-01,Flower induction / pre-flowering,0.65,0.62714,4.0587,2.5453,0.04,0.0,0.04,16.865,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-02,Flower induction / pre-flowering,0.65,0.62764,4.2289,2.6542,1.2,0.0,1.2,18.319,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-03,Flower induction / pre-flowering,0.65,0.62814,4.3573,2.737,13.99,0.0,13.99,7.066,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-04,Flower induction / pre-flowering,0.65,0.62864,2.7627,1.7367,0.89,0.0,0.89,7.913,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-05,Flower induction / pre-flowering,0.65,0.62915,4.3853,2.759,13.02,0.0,13.02,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-06,Flower induction / pre-flowering,0.65,0.62965,3.7974,2.391,1.24,0.0,1.24,1.151,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-07,Flower induction / pre-flowering,0.65,0.63015,4.082,2.5723,0.11,0.0,0.11,3.613,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-08,Flower induction / pre-flowering,0.65,0.63065,2.879,1.8156,6.63,0.0,6.63,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-09,Flower induction / pre-flowering,0.65,0.63116,3.5659,2.2506,5.12,0.0,5.12,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-10,Flower induction / pre-flowering,0.65,0.63166,3.5244,2.2262,21.81,0.0,21.81,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-11,Flower induction / pre-flowering,0.65,0.63216,3.139,1.9844,11.35,0.0,11.35,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-12,Flower induction / pre-flowering,0.65,0.63266,3.9839,2.5205,3.61,0.0,3.61,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-13,Flower induction / pre-flowering,0.65,0.63317,3.1761,2.011,2.19,0.0,2.19,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-14,Flower induction / pre-flowering,0.65,0.63367,3.2708,2.0726,2.7,0.0,2.7,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-15,Flower induction / pre-flowering,0.65,0.63417,3.0672,1.9452,0.93,0.0,0.93,1.015,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-16,Flower induction / pre-flowering,0.65,0.63467,2.5486,1.6175,5.69,0.0,5.69,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-17,Flower induction / pre-flowering,0.65,0.63518,2.5792,1.6383,7.14,0.0,7.14,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-18,Flower induction / pre-flowering,0.65,0.63568,2.5582,1.6262,8.14,0.0,8.14,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-19,Flower induction / pre-flowering,0.65,0.63618,3.3385,2.1239,0.86,0.0,0.86,1.264,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-20,Flower induction / pre-flowering,0.65,0.63668,3.0205,1.9231,4.37,0.0,4.37,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-21,Flower induction / pre-flowering,0.65,0.63719,1.8043,1.1497,26.61,0.0,26.61,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-22,Flower induction / pre-flowering,0.65,0.63769,1.7068,1.0884,13.97,0.0,13.97,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-23,Flower induction / pre-flowering,0.65,0.63819,2.7699,1.7677,15.74,0.0,15.74,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-24,Flower induction / pre-flowering,0.65,0.63869,2.4965,1.5945,8.86,0.0,8.86,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-25,Flower induction / pre-flowering,0.65,0.6392,3.4229,2.1879,1.28,0.0,1.28,0.908,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-26,Flower induction / pre-flowering,0.65,0.6397,3.1117,1.9905,3.0,0.0,3.0,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-27,Flower induction / pre-flowering,0.65,0.6402,1.7132,1.0968,8.37,0.0,8.37,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-28,Flower induction / pre-flowering,0.65,0.6407,1.6416,1.0518,10.66,0.0,10.66,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-29,Flower induction / pre-flowering,0.65,0.64121,3.5569,2.2807,1.02,0.0,1.02,1.261,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-30,Flower induction / pre-flowering,0.65,0.64171,4.0511,2.5996,0.01,0.0,0.01,3.85,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-10-31,Flower induction / pre-flowering,0.65,0.64221,4.2751,2.7455,0.0,0.0,0.0,6.596,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-01,Flower induction / pre-flowering,0.65,0.64271,3.795,2.4391,0.0,0.0,0.0,9.035,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-02,Flower induction / pre-flowering,0.65,0.64322,3.0737,1.977,0.0,0.0,0.0,11.012,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-03,Flower induction / pre-flowering,0.65,0.64372,3.2679,2.1036,0.8,0.0,0.8,12.316,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-04,Flower induction / pre-flowering,0.65,0.64422,2.5173,1.6217,0.55,0.0,0.55,13.387,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-05,Flower induction / pre-flowering,0.65,0.64472,2.7414,1.7674,3.15,0.0,3.15,12.005,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-06,Flower induction / pre-flowering,0.65,0.64523,1.9966,1.2883,12.05,0.0,12.05,1.243,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-07,Flower induction / pre-flowering,0.65,0.64573,3.0086,1.9428,1.34,0.0,1.34,1.846,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-08,Flower induction / pre-flowering,0.65,0.64623,3.2921,2.1275,0.0,0.0,0.0,3.973,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-09,Flower induction / pre-flowering,0.65,0.64673,3.3167,2.145,0.0,0.0,0.0,6.118,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-10,Flower induction / pre-flowering,0.65,0.64724,3.3022,2.1373,0.0,0.0,0.0,8.256,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-11,Flower induction / pre-flowering,0.65,0.64774,3.191,2.0669,0.0,0.0,0.0,10.322,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-12,Flower induction / pre-flowering,0.65,0.64824,2.9896,1.938,0.0,0.0,0.0,12.26,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-13,Flower induction / pre-flowering,0.65,0.64874,2.8042,1.8192,0.01,0.0,0.01,14.07,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-14,Flower induction / pre-flowering,0.65,0.64925,2.8793,1.8694,0.0,0.0,0.0,15.939,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-15,Flower induction / pre-flowering,0.65,0.64975,2.7996,1.819,0.0,0.0,0.0,17.758,151.67763494145714,75.83881747072857,1.0,Low,stage_anchor
2025-11-16,Flower induction / pre-flowering,0.65,0.65072,2.2571,1.4688,0.05,0.0,0.05,19.177,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-17,Flower induction / pre-flowering,0.65,0.65217,2.5952,1.6925,0.36,0.0,0.36,20.509,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-18,Flower induction / pre-flowering,0.65,0.65362,1.6893,1.1042,5.37,0.0,5.37,16.244,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-19,Flower induction / pre-flowering,0.65,0.65507,2.6767,1.7534,0.63,0.0,0.63,17.367,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-20,Flower induction / pre-flowering,0.65,0.65652,3.3489,2.1986,0.07,0.0,0.07,19.496,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-21,Flower induction / pre-flowering,0.65,0.65797,2.1263,1.399,7.41,0.0,7.41,13.485,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-22,Flower induction / pre-flowering,0.65,0.65942,2.3706,1.5632,3.83,0.0,3.83,11.218,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-23,Flower induction / pre-flowering,0.65,0.66087,2.1309,1.4083,2.23,0.0,2.23,10.396,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-24,Flower induction / pre-flowering,0.65,0.66232,2.7214,1.8024,0.66,0.0,0.66,11.538,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-25,Flower induction / pre-flowering,0.65,0.66377,2.5028,1.6613,0.0,0.0,0.0,13.2,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-26,Flower induction / pre-flowering,0.65,0.66522,2.6989,1.7954,0.0,0.0,0.0,14.995,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-27,Flower induction / pre-flowering,0.65,0.66667,2.5329,1.6886,0.0,0.0,0.0,16.684,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-28,Flower induction / pre-flowering,0.65,0.66812,2.3796,1.5898,0.01,0.0,0.01,18.264,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-29,Flower induction / pre-flowering,0.65,0.66957,1.5022,1.0058,3.68,0.0,3.68,15.589,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-11-30,Flower induction / pre-flowering,0.65,0.67101,1.2686,0.8512,6.39,0.0,6.39,10.051,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-01,Flower induction / pre-flowering,0.65,0.67246,1.7315,1.1644,3.39,0.0,3.39,7.825,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-02,Flower induction / pre-flowering,0.65,0.67391,1.7221,1.1606,6.06,0.0,6.06,2.926,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-03,Flower induction / pre-flowering,0.65,0.67536,1.9303,1.3037,2.26,0.0,2.26,1.969,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-04,Flower induction / pre-flowering,0.65,0.67681,2.2557,1.5267,7.52,0.0,7.52,0.0,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-05,Flower induction / pre-flowering,0.65,0.67826,2.145,1.4549,0.62,0.0,0.62,0.835,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-06,Flower induction / pre-flowering,0.65,0.67971,2.6089,1.7733,0.0,0.0,0.0,2.608,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-07,Flower induction / pre-flowering,0.65,0.68116,2.4709,1.6831,0.0,0.0,0.0,4.291,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-08,Flower induction / pre-flowering,0.65,0.68261,2.9843,2.0371,0.0,0.0,0.0,6.328,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-09,Flower induction / pre-flowering,0.65,0.68406,2.8811,1.9709,0.0,0.0,0.0,8.299,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-10,Flower induction / pre-flowering,0.65,0.68551,3.0627,2.0995,0.0,0.0,0.0,10.399,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-11,Flower induction / pre-flowering,0.65,0.68696,2.9614,2.0343,0.0,0.0,0.0,12.433,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-12,Flower induction / pre-flowering,0.65,0.68841,3.065,2.11,0.0,0.0,0.0,14.543,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-13,Flower induction / pre-flowering,0.65,0.68986,3.0847,2.128,0.0,0.0,0.0,16.671,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-14,Flower induction / pre-flowering,0.65,0.6913,3.0059,2.078,0.0,0.0,0.0,18.749,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-15,Flower induction / pre-flowering,0.65,0.69275,3.0683,2.1256,0.0,0.0,0.0,20.875,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-16,Flower induction / pre-flowering,0.65,0.6942,1.9262,1.3372,0.23,0.0,0.23,21.982,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-17,Flower induction / pre-flowering,0.65,0.69565,3.1536,2.1938,0.03,0.0,0.03,24.146,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-18,Flower induction / pre-flowering,0.65,0.6971,2.7863,1.9423,0.0,0.0,0.0,26.088,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-19,Flower induction / pre-flowering,0.65,0.69855,2.8007,1.9564,0.0,0.0,0.0,28.044,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-20,Flower induction / pre-flowering,0.65,0.7,2.679,1.8753,0.0,0.0,0.0,29.92,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-21,Flower induction / pre-flowering,0.65,0.70145,2.5885,1.8157,0.0,0.0,0.0,31.735,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-22,Flower induction / pre-flowering,0.65,0.7029,2.3671,1.6638,0.0,0.0,0.0,33.399,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-23,Flower induction / pre-flowering,0.65,0.70435,2.8447,2.0037,0.0,0.0,0.0,35.403,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-24,Flower induction / pre-flowering,0.65,0.7058,2.7454,1.9377,0.0,0.0,0.0,37.341,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-25,Flower induction / pre-flowering,0.65,0.70725,2.984,2.1104,0.0,0.0,0.0,39.451,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-26,Flower induction / pre-flowering,0.65,0.7087,3.0618,2.1699,0.0,0.0,0.0,41.621,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-27,Flower induction / pre-flowering,0.65,0.71014,3.1143,2.2116,0.0,0.0,0.0,43.832,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-28,Flower induction / pre-flowering,0.65,0.71159,2.9167,2.0755,0.0,0.0,0.0,45.908,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-29,Flower induction / pre-flowering,0.65,0.71304,2.8878,2.0592,0.0,0.0,0.0,47.967,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-30,Flower induction / pre-flowering,0.65,0.71449,3.0945,2.211,0.0,0.0,0.0,50.178,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2025-12-31,Flower induction / pre-flowering,0.65,0.71594,2.9704,2.1266,0.08,0.0,0.08,52.225,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-01,Flowering,0.75,0.71739,2.3036,1.6526,0.05,0.0,0.05,53.827,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-02,Flowering,0.75,0.71884,2.8071,2.0178,0.0,0.0,0.0,55.845,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-03,Flowering,0.75,0.72029,3.1092,2.2396,0.0,0.0,0.0,58.085,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-04,Flowering,0.75,0.72174,3.1744,2.2911,0.0,0.0,0.0,60.376,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-05,Flowering,0.75,0.72319,3.0668,2.2179,0.0,0.0,0.0,62.594,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-06,Flowering,0.75,0.72464,2.6276,1.9041,0.06,0.0,0.06,64.438,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-07,Flowering,0.75,0.72609,3.2735,2.3769,0.01,0.0,0.01,66.805,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-08,Flowering,0.75,0.72754,3.1898,2.3207,0.0,0.0,0.0,69.125,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-09,Flowering,0.75,0.72899,2.9404,2.1435,0.0,0.0,0.0,71.269,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-10,Flowering,0.75,0.73043,2.258,1.6493,0.1,0.0,0.1,72.818,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-11,Flowering,0.75,0.73188,2.2072,1.6154,0.26,0.0,0.26,74.173,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-12,Flowering,0.75,0.73333,2.3328,1.7107,0.46,0.0,0.46,75.424,151.67763494145714,75.83881747072857,1.0,Low,linear_midpoint
2026-01-13,Flowering,0.75,0.73478,2.9685,2.1812,0.04,0.0,0.04,77.565,151.67763494145714,75.83881747072857,0.9772,Low,linear_midpoint
2026-01-14,Flowering,0.75,0.73623,3.6496,2.687,0.0,0.0,0.0,80.252,151.67763494145714,75.83881747072857,0.9418,Low,linear_midpoint
2026-01-15,Flowering,0.75,0.73768,3.6511,2.6934,0.0,0.0,0.0,82.946,151.67763494145714,75.83881747072857,0.9063,Low,linear_midpoint
2026-01-16,Flowering,0.75,0.73913,3.5201,2.6018,0.0,0.0,0.0,85.548,151.67763494145714,75.83881747072857,0.872,Medium,linear_midpoint
2026-01-17,Flowering,0.75,0.74058,3.6208,2.6815,0.0,0.0,0.0,88.229,151.67763494145714,75.83881747072857,0.8366,Medium,linear_midpoint
2026-01-18,Flowering,0.75,0.74203,3.8747,2.8751,0.0,0.0,0.0,91.104,151.67763494145714,75.83881747072857,0.7987,Medium,linear_midpoint
2026-01-19,Flowering,0.75,0.74348,4.0463,3.0084,0.0,0.0,0.0,94.113,151.67763494145714,75.83881747072857,0.759,Medium,linear_midpoint
2026-01-20,Flowering,0.75,0.74493,3.8685,2.8818,0.0,0.0,0.0,96.994,151.67763494145714,75.83881747072857,0.721,Medium,linear_midpoint
2026-01-21,Flowering,0.75,0.74638,3.7257,2.7808,0.0,0.0,0.0,99.775,151.67763494145714,75.83881747072857,0.6844,Medium,linear_midpoint
2026-01-22,Flowering,0.75,0.74783,3.8173,2.8547,0.0,0.0,0.0,102.63,151.67763494145714,75.83881747072857,0.6467,Medium,linear_midpoint
2026-01-23,Flowering,0.75,0.74928,3.5584,2.6662,0.01,0.0,0.01,105.286,151.67763494145714,75.83881747072857,0.6117,Medium,linear_midpoint
2026-01-24,Flowering,0.75,0.75135,2.3919,1.7971,0.34,0.0,0.34,106.743,151.67763494145714,75.83881747072857,0.5925,High,stage_anchor
2026-01-25,Flowering,0.75,0.75405,2.6153,1.9721,2.12,0.0,2.12,106.595,151.67763494145714,75.83881747072857,0.5944,High,linear_midpoint
2026-01-26,Flowering,0.75,0.75676,2.3498,1.7782,1.63,0.0,1.63,106.744,151.67763494145714,75.83881747072857,0.5925,High,linear_midpoint
2026-01-27,Flowering,0.75,0.75946,3.8425,2.9182,0.12,0.0,0.12,109.542,151.67763494145714,75.83881747072857,0.5556,High,linear_midpoint
2026-01-28,Flowering,0.75,0.76216,3.812,2.9054,0.0,0.0,0.0,112.447,151.67763494145714,75.83881747072857,0.5173,High,linear_midpoint
2026-01-29,Flowering,0.75,0.76486,3.5628,2.7251,0.0,0.0,0.0,115.172,151.67763494145714,75.83881747072857,0.4814,High,linear_midpoint
2026-01-30,Flowering,0.75,0.76757,4.0763,3.1288,0.0,0.0,0.0,118.301,151.67763494145714,75.83881747072857,0.4401,High,linear_midpoint
2026-01-31,Flowering,0.75,0.77027,4.2156,3.2472,0.0,0.0,0.0,121.548,151.67763494145714,75.83881747072857,0.3973,High,linear_midpoint
2026-02-01,Flowering,0.75,0.77297,3.8546,2.9795,0.0,0.0,0.0,124.528,151.67763494145714,75.83881747072857,0.358,High,linear_midpoint
2026-02-02,Flowering,0.75,0.77568,3.778,2.9305,0.0,0.0,0.0,127.458,151.67763494145714,75.83881747072857,0.3194,High,linear_midpoint
2026-02-03,Flowering,0.75,0.77838,4.0497,3.1522,0.0,0.0,0.0,130.61,151.67763494145714,75.83881747072857,0.2778,High,linear_midpoint
2026-02-04,Flowering,0.75,0.78108,4.315,3.3704,0.0,0.0,0.0,133.981,151.67763494145714,75.83881747072857,0.2333,High,linear_midpoint
2026-02-05,Flowering,0.75,0.78378,4.3464,3.4067,0.0,0.0,0.0,137.387,151.67763494145714,75.83881747072857,0.1884,High,linear_midpoint
2026-02-06,Flowering,0.75,0.78649,4.4011,3.4614,0.0,0.0,0.0,140.849,151.67763494145714,75.83881747072857,0.1428,High,linear_midpoint
2026-02-07,Flowering,0.75,0.78919,4.5623,3.6005,0.0,0.0,0.0,144.449,151.67763494145714,75.83881747072857,0.0953,High,linear_midpoint
2026-02-08,Flowering,0.75,0.79189,4.7373,3.7515,0.0,0.0,0.0,148.201,151.67763494145714,75.83881747072857,0.0458,High,linear_midpoint
2026-02-09,Flowering,0.75,0.79459,4.495,3.5717,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-10,Flowering,0.75,0.7973,4.2566,3.3938,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-11,Flowering,0.75,0.8,4.4153,3.5322,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-12,Flowering,0.75,0.8027,4.6649,3.7446,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-13,Flowering,0.75,0.80541,5.214,4.1994,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-14,Flowering,0.75,0.80811,4.9631,4.0107,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-15,Flowering,0.75,0.81081,5.0263,4.0754,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-16,Fruit set,0.85,0.81351,5.1313,4.1744,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-17,Fruit set,0.85,0.81622,4.9444,4.0357,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-18,Fruit set,0.85,0.81892,4.6931,3.8433,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-19,Fruit set,0.85,0.82162,5.0803,4.1741,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-20,Fruit set,0.85,0.82432,4.9155,4.052,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-21,Fruit set,0.85,0.82703,4.9897,4.1266,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-22,Fruit set,0.85,0.82973,5.1862,4.3031,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-23,Fruit set,0.85,0.83243,5.34,4.4452,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
