date,mango_stage,constant_kc,phenology_kc,constant_et0,phenology_et0,constant_etc,phenology_etc,etc_difference,etc_percent_difference,constant_root_zone_depletion,phenology_root_zone_depletion,depletion_difference,constant_ks,phenology_ks,ks_difference,constant_water_stress_level,phenology_water_stress_level,stress_level_changed
2025-02-08,Flowering,0.75,0.75,4.476910154611272,4.476910154611272,3.3576826159584536,3.3576826159584536,0.0,0.0,88.13299718303897,88.13299718303897,0.0,0.8378906723188878,0.8378906723188878,0.0,Medium,Medium,False
2025-02-09,Flowering,0.75,0.75,4.248688202970418,4.248688202970418,3.1865161522278136,3.1865161522278136,0.0,0.0,91.31951333526678,91.31951333526678,0.0,0.7958737176972297,0.7958737176972297,0.0,Medium,Medium,False
2025-02-10,Flowering,0.75,0.75,4.069270661493275,4.069270661493275,3.0519529961199563,3.0519529961199563,0.0,0.0,94.37146633138671,94.37146633138671,0.0,0.7556310939604091,0.7556310939604091,0.0,Medium,Medium,False
2025-02-11,Flowering,0.75,0.75,4.761328431245868,4.761328431245868,3.570996323434401,3.570996323434401,0.0,0.0,97.94246265482111,97.94246265482111,0.0,0.7085444377791904,0.7085444377791904,0.0,Medium,Medium,False
2025-02-12,Flowering,0.75,0.75,5.098753589060288,5.098753589060288,3.824065191795216,3.824065191795216,0.0,0.0,101.76652784661634,101.76652784661634,0.0,0.6581208510286297,0.6581208510286297,0.0,Medium,Medium,False
2025-02-13,Flowering,0.75,0.75,5.41213767525509,5.41213767525509,4.059103256441317,4.059103256441317,0.0,0.0,105.82563110305766,105.82563110305766,0.0,0.6045980853551275,0.6045980853551275,0.0,Medium,Medium,False
2025-02-14,Flowering,0.75,0.75,5.232486911968277,5.232486911968277,3.924365183976208,3.924365183976208,0.0,0.0,109.74999628703388,109.74999628703388,0.0,0.5528519569889924,0.5528519569889924,0.0,High,High,False
2025-02-15,Flowering,0.75,0.75,5.075684581819792,5.075684581819792,3.806763436364844,3.806763436364844,0.0,0.0,113.55675972339871,113.55675972339871,0.0,0.5026565087565072,0.5026565087565072,0.0,High,High,False
2025-02-16,Fruit set,0.75,0.85,5.088765046801322,5.088765046801322,3.816573785100992,4.325450289781124,0.5088765046801313,13.333333333333307,117.3733335084997,117.88221001317984,0.5088765046801456,0.4523317026428826,0.4456217284943991,-0.006709974148483455,High,High,False
2025-02-17,Fruit set,0.75,0.85,5.132518675895167,5.132518675895167,3.849389006921375,4.362640874510891,0.5132518675895161,13.33333333333332,121.22272251542108,122.24485088769072,1.0221283722696342,0.4015741996213314,0.3880965584033078,-0.013477641218023584,High,High,False
2025-02-18,Fruit set,0.75,0.85,5.211265221633299,5.211265221633299,3.9084489162249754,4.429575438388304,0.5211265221633288,13.3333333333333,125.13117143164604,126.67442632607904,1.5432548944330051,0.3500379409272463,0.3296887985500114,-0.020349142377234952,High,High,False
2025-02-19,Fruit set,0.75,0.85,5.395836094166929,5.395836094166929,4.046877070625197,4.58646068004189,0.5395836094166935,13.333333333333346,129.17804850227122,131.26088700612092,2.0828385038497004,0.2966763880234559,0.2692123719257153,-0.02746401609774063,High,High,False
2025-02-20,Fruit set,0.75,0.85,5.306138095147824,5.306138095147824,3.979603571360868,4.51021738087565,0.5306138095147821,13.333333333333325,133.15765207363208,135.77110438699657,2.6134523133644905,0.2442018940362988,0.2097412787402704,-0.034460615296028396,High,High,False
2025-02-21,Fruit set,0.75,0.85,5.028754926534727,5.028754926534727,3.7715661949010455,4.274441687554518,0.5028754926534722,13.33333333333332,136.92921826853313,140.04554607455108,3.1163278060179493,0.1944705516883414,0.1533790907459189,-0.0410914609424225,High,High,False
2025-02-22,Fruit set,0.75,0.85,5.27475561752034,5.27475561752034,3.956066713140255,4.483542274892288,0.5274755617520333,13.333333333333314,140.88528498167338,144.52908834944338,3.643803367770005,0.1423064114092928,0.0942597317629969,-0.04804667964629589,High,High,False
2025-02-23,Fruit set,0.75,0.85,5.824036369438427,5.824036369438427,4.36802727707882,4.950430914022663,0.5824036369438428,13.333333333333336,145.2533122587522,149.47951926346605,4.226207004713842,0.0847102169701489,0.0289840447319672,-0.0557261722381817,High,High,False
2025-02-24,Fruit set,0.75,0.85,5.709248162810987,5.709248162810987,4.28193612210824,4.852860938389338,0.5709248162810985,13.33333333333333,149.53524838086045,151.67763494145714,2.142386560596691,0.0282492084139311,0.0,-0.0282492084139311,High,High,False
2025-02-25,Fruit set,0.75,0.85,5.244186665491952,5.244186665491952,3.933139999118964,4.457558665668159,0.5244186665491952,13.333333333333334,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-02-26,Fruit set,0.75,0.85,5.302939036727996,5.302939036727996,3.977204277545997,4.507498181218796,0.5302939036727996,13.333333333333334,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-02-27,Fruit set,0.75,0.85,5.080920573088136,5.080920573088136,3.810690429816102,4.318782487124915,0.5080920573088132,13.333333333333325,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-02-28,Fruit set,0.75,0.85,5.318454064098408,5.318454064098408,3.9888405480738074,4.520685954483647,0.5318454064098397,13.3333333333333,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-01,Fruit set,0.75,0.85,5.3263067023396005,5.3263067023396005,3.9947300267547,4.52736069698866,0.5326306702339605,13.333333333333346,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-02,Fruit set,0.75,0.85,5.785333580419048,5.785333580419048,4.339000185314286,4.917533543356191,0.5785333580419048,13.333333333333334,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-03,Fruit set,0.75,0.85,6.12156469709447,6.12156469709447,4.591173522820853,5.2033299925303,0.612156469709447,13.333333333333334,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-04,Fruit set,0.75,0.85,6.151477734706684,6.151477734706684,4.613608301030013,5.228756074500681,0.6151477734706683,13.333333333333334,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-05,Fruit set,0.75,0.85,6.132241483510367,6.132241483510367,4.599181112632776,5.212405260983812,0.6132241483510361,13.33333333333332,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-06,Fruit set,0.75,0.85,6.773810101314584,6.773810101314584,5.080357575985937,5.757738586117396,0.6773810101314588,13.333333333333341,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-07,Fruit set,0.75,0.85,6.787988964165569,6.787988964165569,5.090991723124176,5.769790619540734,0.6787988964165574,13.333333333333345,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-08,Fruit set,0.75,0.85,6.584620075221544,6.584620075221544,4.938465056416158,5.596927063938312,0.6584620075221546,13.333333333333336,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-09,Fruit set,0.75,0.85,6.388143688060839,6.388143688060839,4.791107766045629,5.429922134851713,0.6388143688060843,13.333333333333345,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-10,Fruit set,0.75,0.85,6.016175547245823,6.016175547245823,4.512131660434367,5.113749215158949,0.6016175547245819,13.333333333333325,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-11,Fruit set,0.75,0.85,5.418422255295085,5.418422255295085,4.063816691471314,4.605658917000822,0.5418422255295079,13.333333333333316,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-12,Fruit set,0.75,0.85,5.757074189870215,5.757074189870215,4.317805642402661,4.893513061389682,0.5757074189870215,13.333333333333336,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-13,Fruit set,0.75,0.85,6.672089470028593,6.672089470028593,5.004067102521445,5.671276049524304,0.6672089470028597,13.333333333333341,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-14,Fruit set,0.75,0.85,7.016675664776271,7.016675664776271,5.262506748582203,5.96417431505983,0.7016675664776271,13.333333333333334,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-15,Fruit set,0.75,0.85,7.018241020208336,7.018241020208336,5.263680765156252,5.965504867177086,0.7018241020208338,13.333333333333336,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-16,Fruit development,0.75,0.9,6.962304782592818,6.962304782592818,5.2217285869446135,6.266074304333536,1.0443457173889223,19.999999999999993,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-17,Fruit development,0.75,0.9,6.710253564402359,6.710253564402359,5.03269017330177,6.039228207962124,1.0065380346603536,19.999999999999993,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-18,Fruit development,0.75,0.9,6.9438413594564095,6.9438413594564095,5.207881019592307,6.249457223510769,1.0415762039184617,20.000000000000007,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-19,Fruit development,0.75,0.9,7.431877661134779,7.431877661134779,5.573908245851085,6.688689895021302,1.114781649170217,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-20,Fruit development,0.75,0.9,7.717592561115797,7.717592561115797,5.788194420836848,6.945833305004218,1.15763888416737,20.000000000000007,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-21,Fruit development,0.75,0.9,7.03988746145844,7.03988746145844,5.279915596093829,6.335898715312596,1.0559831192187668,20.000000000000018,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-22,Fruit development,0.75,0.9,5.521188745639796,5.521188745639796,4.140891559229846,4.969069871075816,0.8281783118459698,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-23,Fruit development,0.75,0.9,5.423116943712343,5.423116943712343,4.067337707784257,4.880805249341109,0.813467541556852,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-24,Fruit development,0.75,0.9,6.7779331586802325,6.7779331586802325,5.083449869010174,6.10013984281221,1.0166899738020359,20.00000000000002,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-25,Fruit development,0.75,0.9,6.808080213120238,6.808080213120238,5.106060159840179,6.127272191808214,1.0212120319680356,19.999999999999996,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-26,Fruit development,0.75,0.9,7.349857356901485,7.349857356901485,5.512393017676114,6.6148716212113365,1.1024786035352223,19.99999999999999,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-27,Fruit development,0.75,0.9,6.866340700059653,6.866340700059653,5.14975552504474,6.179706630053688,1.0299511050089478,19.999999999999996,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-28,Fruit development,0.75,0.9,7.509498964512957,7.509498964512957,5.632124223384718,6.758549068061662,1.1264248446769436,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-29,Fruit development,0.75,0.9,8.007875121733067,8.007875121733067,6.0059063412998,7.20708760955976,1.2011812682599592,19.999999999999986,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-30,Fruit development,0.75,0.9,7.933958508807418,7.933958508807418,5.950468881605564,7.140562657926677,1.1900937763211124,19.99999999999999,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-03-31,Fruit development,0.75,0.9,7.337301624426124,7.337301624426124,5.502976218319593,6.603571461983512,1.1005952436639195,20.000000000000014,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-01,Fruit development,0.75,0.9,6.6823383274958745,6.6823383274958745,5.011753745621906,6.014104494746287,1.002350749124381,19.999999999999996,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-02,Fruit development,0.75,0.9,6.258521707864673,6.258521707864673,4.693891280898504,5.632669537078206,0.9387782561797016,20.000000000000014,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-03,Fruit development,0.75,0.9,5.30718274411277,5.30718274411277,3.9803870580845775,4.776464469701493,0.7960774116169151,19.99999999999999,148.70802199954173,149.50409941115865,0.7960774116169205,0.0391568993419707,0.0286599343553505,-0.010496964986620196,High,High,False
2025-04-04,Fruit development,0.75,0.9,6.175713596336092,6.175713596336092,4.631785197252069,5.558142236702483,0.9263570394504139,20.000000000000004,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-05,Fruit development,0.75,0.9,6.263382844355441,6.263382844355441,4.6975371332665805,5.637044559919897,0.9395074266533161,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-06,Fruit development,0.75,0.9,6.609964615984422,6.609964615984422,4.957473461988316,5.94896815438598,0.991494692397664,20.000000000000014,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-07,Fruit development,0.75,0.9,7.416412708066543,7.416412708066543,5.562309531049907,6.674771437259889,1.1124619062099823,20.000000000000014,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-08,Fruit development,0.75,0.9,7.014911014011468,7.014911014011468,5.261183260508601,6.313419912610321,1.05223665210172,19.999999999999993,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-09,Fruit development,0.75,0.9,6.988295181100905,6.988295181100905,5.241221385825678,6.289465662990814,1.0482442771651357,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-10,Fruit development,0.75,0.9,6.139929066073284,6.139929066073284,4.604946799554963,5.525936159465956,0.9209893599109931,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-11,Fruit development,0.75,0.9,7.328569480548419,7.328569480548419,5.4964271104113145,6.595712532493577,1.0992854220822625,19.999999999999993,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-12,Fruit development,0.75,0.9,6.66586408643399,6.66586408643399,4.999398064825492,5.999277677790591,0.9998796129650991,20.000000000000014,150.53703300628266,151.53691261924774,0.9998796129650884,0.0150398169857372,0.0018555447843541,-0.0131842722013831,High,High,False
2025-04-13,Fruit development,0.75,0.9,5.652044718197221,5.652044718197221,4.239033538647916,5.086840246377499,0.8478067077295837,20.00000000000001,151.60606654493057,151.67763494145714,0.07156839652657254,0.0009436908289636,0.0,-0.0009436908289636,High,High,False
2025-04-14,Fruit development,0.75,0.9,6.110546987444286,6.110546987444286,4.582910240583214,5.499492288699857,0.9165820481166431,20.000000000000007,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-15,Fruit development,0.75,0.9,6.480369824062174,6.480369824062174,4.860277368046631,5.832332841655957,0.9720554736093252,19.99999999999998,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-16,Fruit development,0.75,0.9,5.719343562752505,5.719343562752505,4.289507672064379,5.147409206477255,0.8579015344128766,20.00000000000002,151.42714261352154,151.67763494145714,0.2504923279356035,0.0033029566690209,0.0,-0.0033029566690209,High,High,False
2025-04-17,Fruit development,0.75,0.9,6.12144786460341,6.12144786460341,4.591085898452557,5.509303078143069,0.9182171796905116,20.000000000000004,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-18,Fruit development,0.75,0.9,5.534011350771999,5.534011350771999,4.150508513078999,4.9806102156947984,0.8301017026157993,19.999999999999986,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-19,Fruit development,0.75,0.9,6.85968447585415,6.85968447585415,5.144763356890612,6.173716028268736,1.0289526713781232,20.000000000000014,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-20,Fruit development,0.75,0.9,6.707977812061414,6.707977812061414,5.03098335904606,6.037180030855273,1.0061966718092128,20.000000000000014,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-21,Fruit development,0.75,0.9,6.635068436238743,6.635068436238743,4.9763013271790575,5.9715615926148695,0.995260265435812,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-22,Fruit development,0.75,0.9,7.9511329670656705,7.9511329670656705,5.963349725299253,7.156019670359104,1.1926699450598512,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-23,Fruit development,0.75,0.9,8.244707499269733,8.244707499269733,6.1835306244523,7.42023674934276,1.2367061248904605,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-24,Fruit development,0.75,0.9,8.159979967421185,8.159979967421185,6.119984975565888,7.343981970679066,1.2239969951131782,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-25,Fruit development,0.75,0.9,7.953865414492387,7.953865414492387,5.96539906086929,7.158478873043148,1.193079812173858,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-26,Fruit development,0.75,0.9,7.312716042464293,7.312716042464293,5.48453703184822,6.581444438217864,1.0969074063696445,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-27,Fruit development,0.75,0.9,7.483391587842792,7.483391587842792,5.612543690882094,6.735052429058514,1.1225087381764194,20.00000000000001,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-28,Fruit development,0.75,0.9,7.555063844814715,7.555063844814715,5.666297883611036,6.799557460333244,1.1332595767222076,20.000000000000007,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-29,Fruit development,0.75,0.9,7.579881354987615,7.579881354987615,5.684911016240712,6.821893219488853,1.1369822032481407,19.999999999999968,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-04-30,Fruit development,0.75,0.9,7.262939188428028,7.262939188428028,5.447204391321021,6.536645269585225,1.0894408782642042,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-01,Fruit development,0.75,0.9,6.4726103692003845,6.4726103692003845,4.854457776900288,5.8253493322803465,0.9708915553800583,20.000000000000014,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-02,Fruit development,0.75,0.9,6.783845128967745,6.783845128967745,5.087883846725809,6.105460616070971,1.0175767693451618,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-03,Fruit development,0.75,0.9,6.256704230330914,6.256704230330914,4.692528172748186,5.631033807297823,0.938505634549637,19.999999999999996,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-04,Fruit development,0.75,0.9,6.9859957080158654,6.9859957080158654,5.2394967810119,6.287396137214279,1.0478993562023788,19.999999999999975,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-05,Fruit development,0.75,0.9,7.051496152118772,7.051496152118772,5.288622114089079,6.346346536906895,1.0577244228178166,20.000000000000018,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-06,Fruit development,0.75,0.9,6.817669707493332,6.817669707493332,5.113252280619999,6.135902736743999,1.0226504561239995,19.999999999999993,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-07,Fruit development,0.75,0.9,6.050728055324091,6.050728055324091,4.538046041493068,5.445655249791683,0.9076092082986147,20.000000000000025,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-08,Fruit development,0.75,0.9,5.196617039410595,5.196617039410595,3.897462779557946,4.676955335469535,0.7794925559115891,19.999999999999996,150.83509772101507,151.61459027692666,0.7794925559115882,0.0111095775031996,0.0008312980955275,-0.0102782794076721,High,High,False
2025-05-09,Fruit development,0.75,0.9,6.290836315885776,6.290836315885776,4.718127236914332,5.661752684297198,0.9436254473828667,20.000000000000007,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-10,Fruit development,0.75,0.9,5.472326565843779,5.472326565843779,4.104244924382834,4.925093909259401,0.8208489848765668,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-11,Fruit development,0.75,0.9,6.148018124724228,6.148018124724228,4.611013593543171,5.533216312251805,0.9222027187086344,20.000000000000004,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-12,Fruit development,0.75,0.9,6.707682140939264,6.707682140939264,5.030761605704448,6.036913926845338,1.0061523211408891,19.99999999999999,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-13,Fruit development,0.75,0.9,5.986279946625623,5.986279946625623,4.489709959969217,5.38765195196306,0.897941991993843,19.999999999999986,150.92734490142635,151.67763494145714,0.7502900400307908,0.0098932191330696,0.0,-0.0098932191330696,High,High,False
2025-05-14,Fruit development,0.75,0.9,5.6215435109593885,5.6215435109593885,4.216157633219542,5.05938915986345,0.8432315266439083,20.0,151.67763494145714,151.67763494145714,0.0,0.0,0.0,0.0,High,High,False
2025-05-15,Fruit development,0.75,0.9,5.261911466696953,5.261911466696953,3.9464336000227145,4.735720320027258,0.7892867200045433,20.00000000000001,142.01406854147984,142.8033552614844,0.7892867200045544,0.1274224298619521,0.1170150059815732,-0.010407423880378894,High,High,False
2025-05-16,Maturity / harvest,0.75,0.8,4.428339200840036,4.428339200840036,3.3212544006300275,3.542671360672029,0.2214169600420015,6.666666666666657,135.08532294210988,136.09602662215642,1.0107036800465323,0.2187838965942655,0.2054568997639598,-0.013326996830305693,High,High,False
2025-05-17,Maturity / harvest,0.75,0.8,4.6311303525693495,4.6311303525693495,3.473347764427012,3.70490428205548,0.23155651762846796,6.666666666666682,127.0486707065369,128.29093090421188,1.2422601976749803,0.3247540646902394,0.3083737961271852,-0.01638026856305419,High,High,False
2025-05-18,Maturity / harvest,0.75,0.8,3.8717555887748327,3.8717555887748327,2.9038166915811248,3.0974044710198663,0.1935877794387415,6.666666666666661,106.93248739811804,108.36833537523177,1.435847977113724,0.5900032336423146,0.5710703437977713,-0.01893288984454322,High,High,False
2025-05-19,Maturity / harvest,0.75,0.8,3.364522042534587,3.364522042534587,2.5233915319009403,2.69161763402767,0.1682261021267295,6.666666666666672,104.86587893001897,106.4699530092594,1.6040740792404335,0.6172532427672156,0.5961021471576412,-0.0211510956095744,Medium,High,True
2025-05-20,Maturity / harvest,0.75,0.8,3.640626260773855,3.640626260773855,2.7304696955803918,2.9125010086190843,0.18203131303869258,6.66666666666666,80.11634862559936,81.9024540178785,1.78610539227914,0.9435970747233527,0.920045739775804,-0.023551334947548797,Low,Low,False
2025-05-21,Maturity / harvest,0.75,0.8,3.933818213652736,3.933818213652736,2.950363660239552,3.1470545709221884,0.19669091068263622,6.666666666666647,79.99671228583891,81.9795085888007,1.9827963029617877,0.94517458270344,0.9190297090214752,-0.02614487368196483,Low,Low,False
2025-05-22,Maturity / harvest,0.75,0.8,5.009760028816571,5.009760028816571,3.757320021612428,4.007808023053257,0.25048800144082906,6.66666666666668,83.75403230745134,85.98731661185396,2.2332843044026163,0.8956310883964166,0.8661833150939835,-0.02944777330243309,Medium,Medium,False
2025-05-23,Maturity / harvest,0.75,0.8,5.72568326379949,5.72568326379949,4.294262447849618,4.580546611039592,0.2862841631899746,6.66666666666667,87.70829475530095,90.22786322289356,2.519568467592606,0.8434907389061858,0.8102680628199576,-0.0332226760862282,Medium,Medium,False
2025-05-24,Maturity / harvest,0.75,0.8,4.572681518674966,4.572681518674966,3.429511139006225,3.658145214939973,0.22863407593374818,6.6666666666666625,91.07780589430718,93.82600843783352,2.7482025435263466,0.7990608380799136,0.7628234251668355,-0.036237412913078026,Medium,Medium,False
2025-05-25,Maturity / harvest,0.75,0.8,4.836383624834723,4.836383624834723,3.627287718626042,3.869106899867779,0.24181918124173674,6.666666666666683,93.1450936129332,96.1351153377013,2.9900217247680985,0.7718018724529253,0.7323758657654905,-0.03942600668743479,Medium,Medium,False
2025-05-26,Maturity / harvest,0.75,0.8,4.076420702355709,4.076420702355709,3.057315526766782,3.261136561884568,0.2038210351177856,6.6666666666666705,94.7124091397,97.90625189958588,3.1938427598858823,0.7511354699556589,0.7090219077140194,-0.042113562241639535,Medium,Medium,False
2025-05-27,Maturity / harvest,0.75,0.8,5.480290005631018,5.480290005631018,4.110217504223264,4.384232004504815,0.2740145002815515,6.66666666666668,98.63262664392326,102.10048390409068,3.4678572601674205,0.6994440323124449,0.6537173533395573,-0.045726678972887624,Medium,Medium,False
2025-05-28,Maturity / harvest,0.75,0.8,4.787172113132311,4.787172113132311,3.590379084849233,3.8297376905058487,0.2393586056566157,6.666666666666672,101.7630057287725,105.47022159459654,3.7072158658240397,0.6581672931800412,0.6092844652370171,-0.04888282794302412,Medium,Medium,False
2025-05-29,Maturity / harvest,0.75,0.8,4.78129295172134,4.78129295172134,3.5859697137910045,3.825034361377072,0.23906464758606738,6.666666666666678,105.1489754425635,109.0952559559736,3.9462805134101018,0.6135203718973106,0.5614852710739986,-0.052035100823311975,Medium,High,True
2025-05-30,Maturity / harvest,0.75,0.8,3.838039762572643,3.838039762572643,2.878529821929482,3.0704318100581145,0.19190198812863235,6.666666666666673,96.74750526449296,100.88568776603172,4.138182501538765,0.7243009781655086,0.669735484668251,-0.0545654934972577,Medium,Medium,False
2025-05-31,Maturity / harvest,0.75,0.8,6.624375885590782,6.624375885590782,4.968281914193087,5.2995007084726256,0.3312187942795388,6.666666666666661,101.68578717868606,106.15518847450434,4.469401295818287,0.6591854861406085,0.6002525881224751,-0.058932898018133395,Medium,Medium,False
2025-06-01,Maturity / harvest,0.75,0.8,7.240193662892685,7.240193662892685,5.430145247169514,5.792154930314148,0.36200968314463466,6.666666666666675,107.11593242585558,111.9473434048185,4.831410978962921,0.5875843532607955,0.5238780463840078,-0.06370630687678769,High,High,False
2025-06-02,Maturity / harvest,0.75,0.8,7.019936306831316,7.019936306831316,5.264952230123488,5.615949045465054,0.35099681534156524,6.666666666666654,112.12088465597904,117.30329245028356,5.182407794304524,0.5215897558100212,0.4532552542033111,-0.06833450160671012,High,High,False
2025-06-03,Maturity / harvest,0.75,0.8,5.906517347902705,5.906517347902705,4.429888010927028,4.725213878322164,0.2953258673951362,6.666666666666689,116.26077266690608,121.73850632860572,5.477733661699645,0.4670017737054098,0.3947731466726391,-0.07222862703277072,High,High,False
2025-06-04,Maturity / harvest,0.75,0.8,6.2474671713329055,6.2474671713329055,4.685600378499679,4.997973737066324,0.3123733585666457,6.666666666666677,120.84637304540576,126.63648006567205,5.790107020266291,0.40653669089647,0.3301891526123837,-0.0763475382840863,High,High,False
2025-06-05,Maturity / harvest,0.75,0.8,6.641084324782418,6.641084324782418,4.980813243586813,5.3128674598259344,0.3320542162391211,6.6666666666666705,125.77718628899255,131.89934752549797,6.12216123650542,0.3415196797136419,0.2607937211520073,-0.08072595856163461,High,High,False
2025-06-06,Maturity / harvest,0.75,0.8,5.811263537157068,5.811263537157068,4.358447652867801,4.649010829725654,0.2905631768578534,6.666666666666667,129.51563394186036,135.92835835522362,6.412724413363264,0.2922250338113543,0.2076677499924396,-0.0845572838189147,High,High,False
